Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Market Cap Category,Yearly_NetIncome,Profitable,Avg_Volume_1_6,Volume_Category,Avg Monthly Volume,Avg Quarterly Income,Volume to Income Ratio,Avg Monthly Income,Market Cap to Avg Monthly Income Ratio,in_index
MET,47640592000,NYSE,752022000,402000000,80000000,1343000000,395000000,910000000,1634000000,1205000000,1584000000.0,42818943.0,79062169.0,77966006.0,75401143.0,115967121.0,155910019.0,85686878.0,162934262.0,79106447.0,72792625.0,73411386.0,86346680.0,91225215.0,101291883.0,86449703.0,84600196.0,92317246.0,108430595.0,66278670.0,117441168.0,94038350.0,93270091.0,96158655.0,107995331.0,0,14.6B-50B,2220000000,Profitable,91187566.83333333,Good Volume,91187566.83333333,555000000.0,6.0863560600799085,314708333.3333333,151.3801414007679,1
META,826370294000,NASDAQ,2222580000,7788000000,5709000000,4653000000,4395000000,6687000000,7465000000,10285000000,9194000000.0,246686274.0,406801410.0,424632813.0,625339455.0,481179600.0,487059059.0,439810216.0,690450690.0,772199855.0,548770812.0,653019661.0,1063814422.0,1114165581.0,634744508.0,551637733.0,586548218.0,686376324.0,680370106.0,671047219.0,730939429.0,1127891130.0,426742200.0,437947523.0,440274313.0,0,500B-1T,22545000000,Profitable,445283101.8333333,Good Volume,445283101.8333333,5636250000.0,12.657677726359383,2340666666.6666665,353.0491144972942,1
MGM,12965348000,NYSE,350889000,200796000,466807000,284002000,-576830000,1783937000,-18016000,131013000,1350433000.0,62561251.0,103334674.0,117529351.0,84507620.0,87051817.0,107688779.0,73460197.0,105538278.0,82155513.0,76026770.0,87323197.0,114277233.0,107593466.0,129279517.0,104721885.0,82886948.0,135856462.0,157066280.0,83192811.0,119024486.0,110657589.0,103397044.0,137415579.0,120897849.0,0,0-14.6B,374775000,Profitable,93778915.33333333,Good Volume,93778915.33333333,93693750.0,0.9990918498787216,150922583.33333334,85.90727586052672,1
MHK,5274797000,NYSE,63682000,101217000,80238000,33456000,-533969000,280431000,245329000,189089000,270978000.0,9708051.0,15146050.0,11495393.0,18738479.0,13461435.0,12103646.0,11705026.0,11919249.0,11658827.0,12679533.0,12409180.0,10675261.0,13849621.0,15560214.0,11975313.0,11907425.0,11556584.0,14069034.0,13621436.0,21275753.0,14627891.0,10427125.0,12774719.0,12569093.0,0,0-14.6B,-319058000,Not Profitable,13442175.666666666,Good Volume,13442175.666666666,-79764500.0,-5.933898051771233,27782041.666666668,189.86354794539037,1
MKC,16548420000,NYSE,251291000,170100000,152100000,139100000,185700000,222900000,118500000,154900000,197400000.0,50501603.0,23840343.0,22868697.0,27091673.0,37187461.0,31286132.0,24709266.0,43384538.0,22633261.0,26565104.0,20164720.0,28707828.0,30069575.0,30159679.0,20452301.0,23461466.0,27268126.0,28377550.0,22282899.0,34020146.0,29587777.0,35967857.0,34458624.0,27812658.0,0,14.6B-50B,647000000,Profitable,32129318.166666668,Good Volume,32129318.166666668,161750000.0,5.03434275078428,55862500.0,296.2348623853211,1
MKTX,9119438000,NASDAQ,37677400,59859000,73628000,59226000,59307000,66922000,64769000,52185000,57958000.0,6240366.0,10583625.0,7849390.0,7882029.0,8345526.0,6740100.0,7336453.0,8773643.0,5691031.0,7761173.0,7067077.0,7319166.0,7435389.0,8453255.0,7049438.0,6905659.0,6071824.0,7866408.0,11333984.0,6899148.0,5138931.0,5869462.0,5963751.0,5365920.0,0,0-14.6B,252020000,Profitable,7940172.666666667,Good Volume,7940172.666666667,63005000.0,7.9349659818480855,20577250.0,443.18059993439357,1
MLM,26678401000,NYSE,61804000,348300000,121400000,183600000,295300000,366500000,21400000,156800000,254600000.0,4925774.0,8447303.0,8565119.0,8329878.0,8233357.0,8213990.0,5578381.0,9199322.0,7969925.0,6754196.0,7547682.0,7814470.0,7745482.0,8948538.0,8842263.0,8527092.0,9482077.0,11928870.0,7329940.0,9277708.0,10548155.0,10719116.0,6721295.0,6931388.0,0,14.6B-50B,948600000,Profitable,7785903.5,Good Volume,7785903.5,237150000.0,30.45889279259626,72829166.66666667,366.3147914640425,1
MMC,95086141000,NYSE,493954000,1035000000,1235000000,466000000,546000000,967000000,1071000000,803000000,537000000.0,21073518.0,26364208.0,28968084.0,32368243.0,34739742.0,36108708.0,35247596.0,40297154.0,31281278.0,30870257.0,32087053.0,35371552.0,38322062.0,31609388.0,32789135.0,41760314.0,39580768.0,37489088.0,45238457.0,48067844.0,38346637.0,54542674.0,33182159.0,36426701.0,0,50B-100B,3282000000,Profitable,29937083.833333332,Good Volume,29937083.833333332,820500000.0,27.40747911746893,277500000.0,342.65276036036033,1
MMM,49646162000,NYSE,551992000,-6841000000,976000000,541000000,3859000000,78000000,1299000000,1339000000,1434000000.0,49778238.0,75259716.0,73381693.0,78753003.0,95076103.0,67538743.0,61832938.0,90561276.0,55810270.0,76990932.0,59161756.0,52507707.0,72890378.0,239748874.0,304628359.0,67100466.0,63798266.0,61787866.0,53629997.0,82702137.0,76132679.0,62309642.0,48251474.0,47872133.0,0,14.6B-50B,-1465000000,Not Profitable,73297916.0,Good Volume,73297916.0,-366250000.0,-4.996731421395391,111875000.0,443.76457653631286,1
MNST,50982797000,NASDAQ,1047520000,413871000,397444000,301674000,322387000,273360000,294203000,321314000,337205000.0,82540663.0,96819017.0,96803027.0,92634214.0,85725550.0,106465770.0,66969028.0,58220369.0,35310263.0,40587564.0,36294206.0,55676910.0,54343102.0,52339412.0,61405204.0,53562839.0,61504756.0,68777077.0,61525606.0,65127525.0,63203607.0,50948149.0,47480321.0,49979693.0,0,50B-100B,1435376000,Profitable,93498040.16666667,Good Volume,93498040.16666667,358844000.0,3.837984190474324,110894083.33333333,459.74316633965293,1
MO,76077531000,NYSE,1774610000,2117000000,1787000000,2690000000,224000000,891000000,1959000000,1624000000,-2722000000.0,96061280.0,173866820.0,167776306.0,131880637.0,168043028.0,146552554.0,139569171.0,236098532.0,140440007.0,151023055.0,162847047.0,159056466.0,201144513.0,220537273.0,141065469.0,171871981.0,353163384.0,238562643.0,159114321.0,235680855.0,156256754.0,205859849.0,187135253.0,150832237.0,0,50B-100B,6818000000,Profitable,147363437.5,Good Volume,147363437.5,1704500000.0,11.56664114869063,357083333.3333333,213.05259556592767,1
MOH,20739060000,NYSE,58300000,309000000,321000000,56000000,230000000,248000000,258000000,103000000,143000000.0,4391350.0,6676517.0,7363488.0,12276304.0,10456554.0,9443419.0,11058709.0,11480104.0,10028786.0,11024595.0,10083852.0,11775469.0,10786269.0,9954920.0,8236429.0,7615021.0,9981828.0,8782734.0,7315584.0,23984689.0,8456218.0,6250964.0,5261174.0,4378273.0,0,14.6B-50B,916000000,Profitable,8434605.333333334,Good Volume,8434605.333333334,229000000.0,27.150055153736492,69500000.0,298.40374100719424,1
MOS,12091670000,NYSE,332280000,369000000,434800000,523200000,841700000,1035900000,1182000000,664800000,371900000.0,45161923.0,84561460.0,71647583.0,76848776.0,95115383.0,99554221.0,76441547.0,106950921.0,81831762.0,80733598.0,75441169.0,89263358.0,83883433.0,116742264.0,107908955.0,108561148.0,175654487.0,180645537.0,178300981.0,299823672.0,154521173.0,100120588.0,88172993.0,146548226.0,0,0-14.6B,2168700000,Profitable,78814891.0,Good Volume,78814891.0,542175000.0,6.8790934444101435,225970833.33333334,53.50987037412645,1
MPC,60276482000,NYSE,399844000,2226000000,2724000000,3321000000,4477000000,5873000000,845000000,774000000,694000000.0,41956785.0,72939106.0,85653206.0,55196118.0,72902522.0,101157054.0,68774068.0,101369655.0,71204886.0,71741094.0,90262803.0,76304296.0,65179965.0,112186449.0,101317990.0,94599954.0,196026742.0,125552983.0,93740960.0,164168221.0,127064278.0,153513669.0,130776292.0,143612559.0,0,50B-100B,12748000000,Profitable,71634131.83333333,Good Volume,71634131.83333333,3187000000.0,44.489964747740565,872250000.0,69.10459386643737,1
MPWR,23082506000,NASDAQ,47778000,99504000,109802000,119090000,124337000,114679000,79566000,72671000,68770000.0,5615954.0,9863648.0,12684229.0,11422965.0,11573350.0,18495257.0,6860800.0,10616207.0,12043627.0,9783304.0,12697206.0,13485120.0,20070635.0,14731626.0,12303556.0,8586887.0,9381569.0,11885330.0,9251141.0,11399903.0,10087396.0,9601555.0,7781689.0,6095973.0,0,14.6B-50B,452733000,Profitable,11609233.833333334,Good Volume,11609233.833333334,113183250.0,9.74941599289864,32850791.666666668,702.64687177757,1
MRK,264257339000,NYSE,2537520000,-5975000000,2821000000,3017000000,3248000000,3944000000,4310000000,3758000000,4567000000.0,80990837.0,121822953.0,160957707.0,146112890.0,172473257.0,141581506.0,120949331.0,216567989.0,157436276.0,172747318.0,188421157.0,201128728.0,204669125.0,169468533.0,177612922.0,178377586.0,270579547.0,264473127.0,240058281.0,234688515.0,249221346.0,273882244.0,291109909.0,315398602.0,0,100B-500B,3111000000,Profitable,137323191.66666666,Good Volume,137323191.66666666,777750000.0,5.663646399130324,820416666.6666666,322.1013781615033,1
MRNA,34991722000,NASDAQ,380593000,-1380000000,79000000,1465000000,1043000000,2197000000,3657000000,4868000000,3333000000.0,49421695.0,74728548.0,103530087.0,65190717.0,60804067.0,75650878.0,70421225.0,74038515.0,72494500.0,75859539.0,154475336.0,90278921.0,104675826.0,110232839.0,109726583.0,89695187.0,114313816.0,144992690.0,109432168.0,186497092.0,141413882.0,199495029.0,246416625.0,323130541.0,0,14.6B-50B,1207000000,Profitable,71554332.0,Good Volume,71554332.0,301750000.0,4.217075214956936,635916666.6666666,55.025640676189234,1
MRO,17231794000,NYSE,605687000,287000000,417000000,525000000,817000000,966000000,1304000000,649000000,184000000.0,141636087.0,223240232.0,227710298.0,240367715.0,275760317.0,231814245.0,210682442.0,247807048.0,220619965.0,181799544.0,236745977.0,240440783.0,273109768.0,298178936.0,333078111.0,290553442.0,482681939.0,508191646.0,352081949.0,578944199.0,407456437.0,393428173.0,354486026.0,355513342.0,0,14.6B-50B,2046000000,Profitable,223421482.33333334,Good Volume,223421482.33333334,511500000.0,2.2893948901335652,214541666.66666666,80.31910196154594,1
MS,130453250000,NYSE,1656970000,2182000000,2980000000,2236000000,2632000000,2495000000,3666000000,3696000000,3707000000.0,126351605.0,139408199.0,131160707.0,167987658.0,150802331.0,150282218.0,129472888.0,205268207.0,121184137.0,168742543.0,145899195.0,131120131.0,171009909.0,182787247.0,152432564.0,158632374.0,174795389.0,172235917.0,196861591.0,251910854.0,202652193.0,269672469.0,190305547.0,194107581.0,0,100B-500B,10030000000,Profitable,144332119.66666666,Good Volume,144332119.66666666,2507500000.0,17.37312530149936,983083333.3333334,132.6980588285157,1
MSCI,40767013000,NYSE,79089000,246825000,238728000,214971000,216592000,210587000,228423000,193865000,169876000.0,3986420.0,7188905.0,7223244.0,11277588.0,12059944.0,10399093.0,11022672.0,10463398.0,8425927.0,7962636.0,9516933.0,7932223.0,10083474.0,9111172.0,7021291.0,9795060.0,9857331.0,14690473.0,11451116.0,14281184.0,12113455.0,13247932.0,7072022.0,6018499.0,0,14.6B-50B,917116000,Profitable,8689199.0,Good Volume,8689199.0,229279000.0,26.38666694133717,71661125.0,568.8860313035833,1
MSFT,2471435436000,NASDAQ,7429760000,20081000000,18299000000,16425000000,17556000000,16740000000,16728000000,18765000000,20505000000.0,269523387.0,416768824.0,479669427.0,666956355.0,547748450.0,600453246.0,551356990.0,747751976.0,615540778.0,666168068.0,591366468.0,615328220.0,671366804.0,575416752.0,476959033.0,534986150.0,621501474.0,742766114.0,622644983.0,732627846.0,697204843.0,946705316.0,625743806.0,507120518.0,0,1T+,72361000000,Profitable,496853281.5,Good Volume,496853281.5,18090250000.0,36.409641786777655,6045791666.666667,408.7860733981626,1
MSI,48990306000,NYSE,167020000,371000000,278000000,589000000,279000000,228000000,267000000,401000000,307000000.0,6988714.0,12106183.0,16904829.0,13266637.0,21550335.0,17749535.0,13094678.0,15813915.0,14543281.0,11702877.0,11894480.0,18131227.0,15077181.0,15522338.0,16386827.0,12176978.0,16018272.0,23847288.0,13841101.0,22095055.0,22023756.0,17644058.0,15089291.0,15058867.0,0,14.6B-50B,1517000000,Profitable,14761038.833333334,Good Volume,14761038.833333334,379250000.0,25.69263615400691,113333333.33333333,432.26740588235293,1
MTB,20355303000,NYSE,165949000,867034000,701624000,765371000,646596000,217522000,362174000,457968000,495460000.0,13691650.0,19957852.0,16702044.0,22682838.0,27560681.0,33934070.0,33181078.0,66834666.0,25184002.0,25906356.0,31316314.0,25592408.0,33214286.0,22005895.0,17838073.0,22184583.0,23126308.0,24895702.0,42148272.0,36567760.0,24752359.0,37094220.0,18796913.0,19386322.0,0,14.6B-50B,2980625000,Profitable,22421522.5,Good Volume,22421522.5,745156250.0,33.233971957078296,188072875.0,108.23093441837374,1
MTCH,10119586000,NASDAQ,278087000,137345000,120809000,84575000,128696000,-31858000,180533000,63193000,131210000.0,49283630.0,79193163.0,107917476.0,75364337.0,120206326.0,132004209.0,77674713.0,94267020.0,91550825.0,75593381.0,108216455.0,95072535.0,81014717.0,71400745.0,87303213.0,46982889.0,61474315.0,86213406.0,62874041.0,77806676.0,51072877.0,50166613.0,59348688.0,56331367.0,0,0-14.6B,471425000,Profitable,93994856.83333333,Good Volume,93994856.83333333,117856250.0,1.2538584979067144,33937625.0,298.1819146154158,1
MTD,23110437000,NYSE,21864800,213927000,188426000,265834000,220597000,212070000,174001000,174001000,203688000.0,1807930.0,3189194.0,3196961.0,3207164.0,2811681.0,2821301.0,1673182.0,1798375.0,2034783.0,1785908.0,1872604.0,2499029.0,2150948.0,2306086.0,1882931.0,2611419.0,3040587.0,3375529.0,2531237.0,2598516.0,2581804.0,2493309.0,2154568.0,2044716.0,0,14.6B-50B,888784000,Profitable,2839038.5,Good Volume,2839038.5,222196000.0,78.26452512003624,68856000.0,335.63432380620424,1
MU,75851907000,NASDAQ,1098030000,-1430000000,-1896000000,-2312000000,-195000000,1492000000,2626000000,2263000000,2306000000.0,154230221.0,304147503.0,282797369.0,280230759.0,380417458.0,414574947.0,352504564.0,422910693.0,232078851.0,298584593.0,348920815.0,321073062.0,431947536.0,419820922.0,321070391.0,374910379.0,389302733.0,364730028.0,408922228.0,643941796.0,391800135.0,429882727.0,455796157.0,404511440.0,0,50B-100B,-5833000000,Not Profitable,302733042.8333333,Good Volume,302733042.8333333,-1458250000.0,-4.816950228993751,118916666.66666667,637.8576622284513,1
NCLH,6364343000,NYSE,425424000,86116000,-159321000,-482480000,-295394000,-509321000,-982714000,-1572721000,-845885000.0,197823464.0,256791673.0,273741041.0,262826827.0,355928363.0,330997818.0,213917047.0,376435544.0,272884278.0,282730795.0,264320338.0,360652575.0,521351855.0,455023746.0,439070972.0,400848792.0,498900278.0,485091692.0,330524045.0,553966141.0,458338365.0,411543174.0,570747136.0,463450105.0,0,0-14.6B,-851079000,Not Profitable,279684864.3333333,Good Volume,279684864.3333333,-212769750.0,-0.7607481745827236,-198405000.0,-32.077533328293136,1
NDAQ,24713193000,NASDAQ,491316000,267000000,302000000,241000000,294000000,307000000,284000000,259000000,288000000.0,36416486.0,42278607.0,56980261.0,77511383.0,98280665.0,46358361.0,56696198.0,61252979.0,37244608.0,55732633.0,42778648.0,42334758.0,43229099.0,39222937.0,19008757.0,18145440.0,21539638.0,20452553.0,17416993.0,17979884.0,17633102.0,25367836.0,14438792.0,14363181.0,0,14.6B-50B,1104000000,Profitable,59637627.166666664,Good Volume,59637627.166666664,276000000.0,4.627950726957578,93416666.66666667,264.54800713648524,1
NDSN,12800325000,NASDAQ,57014000,127891000,127563000,104261000,141249000,141811000,109634000,120409000,110460000.0,2427681.0,4687912.0,4713920.0,3845751.0,5114000.0,5818987.0,3775494.0,5397773.0,5136735.0,6713108.0,5235133.0,5006957.0,4220839.0,4446317.0,4870491.0,4069896.0,4812644.0,5510913.0,3679818.0,5211179.0,19119250.0,3806044.0,4783265.0,2516078.0,0,0-14.6B,500964000,Profitable,4434708.5,Good Volume,4434708.5,125241000.0,28.241089577815544,40969916.666666664,312.43229280020506,1
NEE,110272315000,NYSE,2023710000,2795000000,2086000000,1522000000,1696000000,1380000000,-451000000,1204000000,447000000.0,333930143.0,231750222.0,184810838.0,155228750.0,173384316.0,147222788.0,124474629.0,195326647.0,197323943.0,181023624.0,118100535.0,136849357.0,182546980.0,186716842.0,144154039.0,155807309.0,204861751.0,242165571.0,191216531.0,213213833.0,186890282.0,269772892.0,158830909.0,131664030.0,0,100B-500B,8099000000,Profitable,204387842.83333334,Good Volume,204387842.83333334,2024750000.0,9.906411124711896,444958333.3333333,247.82615975278586,1
NEM,31831581000,NYSE,794000000,155000000,351000000,-1477000000,213000000,387000000,448000000,-46000000,3000000.0,144290908.0,173311153.0,154884783.0,138968878.0,167573241.0,182380967.0,163415735.0,206817369.0,150536286.0,131114375.0,141047894.0,172125236.0,172404211.0,213367682.0,200804618.0,218934552.0,127782427.0,133828612.0,137587906.0,220150035.0,159332981.0,146964981.0,165066426.0,119521764.0,0,14.6B-50B,-758000000,Not Profitable,160234988.33333334,Good Volume,160234988.33333334,-189500000.0,-1.182638086544415,1416666.6666666667,22469.351294117645,1
NFLX,159896306000,NASDAQ,443147000,1487610000,1305120000,55284000,1398242000,1440951000,1597447000,607429000,1449071000.0,81996328.0,100318111.0,107345716.0,168815860.0,147280502.0,145460985.0,127949417.0,157586504.0,123378003.0,206417551.0,193080958.0,185681922.0,335299232.0,233874981.0,152260437.0,270098156.0,192596138.0,251505649.0,402229557.0,119130359.0,150981606.0,241496528.0,60004525.0,64371322.0,0,100B-500B,4246256000,Profitable,125202917.0,Good Volume,125202917.0,1061564000.0,8.47874814290469,389214750.0,410.81769383097634,1
NI,10790089000,NYSE,413255000,58800000,333000000,244500000,65800000,67000000,426800000,165900000,63200000.0,95372232.0,106779798.0,70188371.0,83385589.0,82373747.0,91546555.0,62764252.0,89938786.0,74050103.0,79489240.0,76976970.0,110150421.0,112845523.0,75733702.0,73403325.0,84057914.0,91801790.0,102509452.0,89879171.0,98507100.0,113702166.0,123209225.0,87447251.0,90761184.0,0,0-14.6B,702100000,Profitable,88274382.0,Good Volume,88274382.0,175525000.0,1.9884024789887513,59375000.0,181.7278147368421,1
NKE,155295695000,NYSE,1224010000,1450000000,1031000000,1240000000,1331000000,1468000000,1439000000,1396000000,1337000000.0,118201500.0,193191144.0,159465300.0,135391322.0,216118645.0,166400971.0,81720920.0,156972324.0,101180787.0,135012438.0,194181652.0,157348456.0,200875423.0,206231428.0,127662091.0,136292191.0,172755349.0,162588625.0,127955390.0,197997487.0,114912204.0,131160407.0,123482461.0,116774748.0,0,100B-500B,5052000000,Profitable,164794813.66666666,Good Volume,164794813.66666666,1263000000.0,7.664076143528959,445500000.0,348.587418630752,1
NOC,73996296000,NYSE,151300000,812000000,842000000,2080000000,915000000,946000000,955000000,2710000000,1063000000.0,14913175.0,13869397.0,15380622.0,15693053.0,14280228.0,14358496.0,13859052.0,20528306.0,19262171.0,29612805.0,13173253.0,21342044.0,22887868.0,17938685.0,14459709.0,15276197.0,18069002.0,17682584.0,15156158.0,29308522.0,20134879.0,18463517.0,15018742.0,16474293.0,0,50B-100B,4649000000,Profitable,14749161.833333334,Good Volume,14749161.833333334,1162250000.0,78.80108803018874,430125000.0,172.03439930252833,1
NOW,112532521000,NYSE,204000000,1044000000,150000000,150000000,80000000,20000000,75000000,26000000,63000000.0,12714351.0,19059250.0,22979117.0,26248708.0,27703029.0,38333811.0,33782087.0,31089668.0,28470177.0,41807176.0,25725890.0,32465034.0,47891816.0,34357752.0,31222293.0,41148877.0,30669396.0,42312367.0,33156004.0,34423100.0,27480012.0,52180538.0,27403750.0,20555034.0,0,100B-500B,1424000000,Profitable,24506377.666666668,Good Volume,24506377.666666668,356000000.0,14.526830723098978,67000000.0,1679.5898656716417,1
